  1.01968028E-01   4.82803911E-01
  1.02384225E-01   1.58141661E+00
  1.02800421E-01   1.11030889E+00
  1.03216618E-01   9.05320942E-01
  1.03632815E-01   2.90990481E-03
  1.04049012E-01   3.77544984E-02
  1.04465209E-01   6.72921658E-01
  1.04881398E-01   6.78951442E-01
  1.05297595E-01   1.10464561E+00
  1.05713792E-01   1.16435695E+00
  1.06129989E-01   6.60533369E-01
  1.06546186E-01   2.29469892E-02
  1.06962383E-01   2.68341470E+00
  1.07378580E-01   6.35796368E-01
  1.07794777E-01   7.83172250E-02
  1.08210973E-01   9.53413248E-02
  1.08627163E-01   4.19624269E-01
  1.09043360E-01   5.57160497E-01
  1.09459557E-01   1.41359866E-01
  1.09875754E-01   1.32537708E-02
  1.10291950E-01   3.85233521E-01
  1.10708147E-01   1.51629460E+00
  1.11124344E-01   9.20963138E-02
  1.11540541E-01   2.72227120E+00
  1.11956738E-01   3.52136195E-01
  1.12372927E-01   1.14964628E+00
  1.12789124E-01   6.98396862E-02
  1.13205321E-01   1.24342895E+00
  1.13621518E-01   1.50844514E+00
  1.14037715E-01   1.05126870E+00
  1.14453912E-01   6.47770643E-01
  1.14870109E-01   3.16891885E+00
  1.15286306E-01   7.89848745E-01
  1.15702502E-01   2.98238850E+00
  1.16118692E-01   1.50032878E+00
  1.16534889E-01   1.47266877E+00
  1.16951086E-01   5.17151594E+00
  1.17367283E-01   5.15790415E+00
  1.17783479E-01   1.01440036E+00
  1.18199676E-01   5.79542592E-02
  1.18615873E-01   9.04643476E-01
  1.19032070E-01   2.07851291E+00
  1.19448259E-01   1.04088128E+00
  1.19864456E-01   4.62518960E-01
  1.20280653E-01   1.53231576E-01
  1.20696850E-01   2.96633840E-01
  1.21113047E-01   2.47157112E-01
  1.21529244E-01   2.20049906E+00
  1.21945441E-01   1.66499102E+00
  1.22361638E-01   9.94863868E-01
  1.22777835E-01   3.47643256E-01
  1.23194024E-01   1.45871818E+00
  1.23610221E-01   3.77579093E-01
  1.24026418E-01   7.96691179E-01
  1.24442615E-01   4.98881721E+00
  1.24858811E-01   7.75667429E-01
  1.25275001E-01   2.72200871E+00
  1.25691205E-01   4.04554701E+00
  1.26107395E-01   9.09777880E-02
  1.26523599E-01   3.57893038E+00
  1.26939788E-01   2.55346751E+00
  1.27355993E-01   6.75910294E-01
  1.27772182E-01   9.51391608E-02
  1.28188387E-01   1.96107471E+00
  1.28604576E-01   5.84242463E-01
  1.29020765E-01   9.20516923E-02
  1.29436970E-01   1.10866189E+00
  1.29853159E-01   9.80239689E-01
  1.30269364E-01   2.79160309E+00
  1.30685553E-01   2.58168077E+00
  1.31101757E-01   3.42900229E+00
  1.31517947E-01   2.15634823E+00
  1.31934151E-01   1.83714366E+00
  1.32350340E-01   8.51365924E-01
  1.32766530E-01   4.41082865E-02
  1.33182734E-01   8.74084234E-01
  1.33598924E-01   1.18380177E+00
  1.34015128E-01   9.10149038E-01
  1.34431317E-01   2.16166234E+00
  1.34847522E-01   1.59769452E+00
  1.35263711E-01   6.16246104E-01
  1.35679916E-01   2.17871690E+00
  1.36096105E-01   1.27161634E+00
  1.36512294E-01   1.11345804E+00
  1.36928499E-01   2.48217136E-02
  1.37344688E-01   6.08440876E-01
  1.37760893E-01   9.09881234E-01
  1.38177082E-01   5.74806854E-02
  1.38593286E-01   1.35932934E+00
  1.39009476E-01   4.33016084E-02
  1.39425680E-01   2.26511747E-01
  1.39841869E-01   1.16246963E+00
  1.40258059E-01   4.52996254E-01
  1.40674263E-01   9.81328130E-01
  1.41090453E-01   2.60743165E+00
  1.41506657E-01   7.47289300E-01
  1.41922846E-01   5.58578134E-01
  1.42339051E-01   2.55710602E-01
  1.42755240E-01   5.08149028E-01
  1.43171445E-01   1.92801297E-01
  1.43587634E-01   1.94956720E-01
  1.44003823E-01   5.39457679E-01
  1.44420028E-01   9.92896080E-01
  1.44836217E-01   1.03056347E+00
  1.45252421E-01   3.59391242E-01
  1.45668611E-01   2.95774508E-02
  1.46084815E-01   1.26406282E-01
  1.46501005E-01   1.50959402E-01
  1.46917209E-01   6.56870842E-01
  1.47333398E-01   6.67739093E-01
  1.47749588E-01   1.71646905E+00
  1.48165792E-01   3.87407899E+00
  1.48581982E-01   6.57576978E-01
  1.48998186E-01   1.34882116E+00
  1.49414375E-01   1.23031449E+00
  1.49830580E-01   1.22038853E+00
  1.50246769E-01   3.77969742E+00
  1.50662959E-01   1.11587751E+00
  1.51079163E-01   2.04278874E+00
  1.51495352E-01   8.22163522E-01
  1.51911557E-01   1.15057731E+00
  1.52327746E-01   1.07613468E+00
  1.52743950E-01   1.06096768E+00
  1.53160140E-01   3.66674137E+00
  1.53576344E-01   2.64585435E-01
  1.53992534E-01   5.38951624E-03
  1.54408723E-01   1.02027833E+00
  1.54824927E-01   6.44918084E-01
  1.55241117E-01   3.90788889E+00
  1.55657321E-01   1.00544786E+00
  1.56073511E-01   8.36976886E-01
  1.56489715E-01   2.22866583E+00
  1.56905904E-01   2.74677420E+00
  1.57322109E-01   1.81226099E+00
  1.57738298E-01   1.69656801E+00
  1.58154488E-01   4.91389111E-02
  1.58570692E-01   6.07643127E-01
  1.58986881E-01   3.55092436E-02
  1.59403086E-01   5.82550094E-02
  1.59819275E-01   1.71797824E+00
  1.60235479E-01   1.32260633E+00
  1.60651669E-01   2.91440535E+00
  1.61067873E-01   3.19811106E+00
  1.61484063E-01   1.88309407E+00
  1.61900252E-01   9.74289179E-01
  1.62316456E-01   1.83269215E+00
  1.62732646E-01   1.85123575E+00
  1.63148850E-01   1.45111310E+00
  1.63565040E-01   3.38163018E-01
  1.63981244E-01   2.14488840E+00
  1.64397433E-01   8.90427172E-01
  1.64813638E-01   6.15258694E-01
  1.65229827E-01   1.32511842E+00
  1.65646017E-01   1.77598059E+00
  1.66062221E-01   2.68141508E+00
  1.66478410E-01   2.02060893E-01
  1.66894615E-01   4.04762655E-01
  1.67310804E-01   4.08219814E-01
  1.67727008E-01   2.21190834E+00
  1.68143198E-01   1.77334774E+00
  1.68559402E-01   6.73852324E-01
  1.68975592E-01   1.34116277E-01
  1.69391781E-01   2.00607491E+00
  1.69807985E-01   2.80221164E-01
  1.70224175E-01   4.30170685E-01
  1.70640379E-01   2.40363270E-01
  1.71056569E-01   3.15111494E+00
  1.71472773E-01   3.71295261E+00
  1.71888962E-01   1.24218561E-01
  1.72305167E-01   1.86301186E-03
  1.72721356E-01   1.57254100E+00
  1.73137546E-01   6.61799610E-01
  1.73553750E-01   7.91156411E-01
  1.73969939E-01   7.78836429E-01
  1.74386144E-01   1.22978199E+00
  1.74802333E-01   3.32060480E+00
  1.75218537E-01   1.50024247E+00
  1.75634727E-01   5.86843908E-01
  1.76050931E-01   7.01854408E-01
  1.76467121E-01   2.98309118E-01
  1.76883310E-01   3.36833298E-01
  1.77299514E-01   5.38163543E-01
  1.77715704E-01   7.10759312E-02
  1.78131908E-01   5.26440859E-01
  1.78548098E-01   9.97350395E-01
  1.78964302E-01   1.38893414E+00
  1.79380491E-01   6.56001091E-01
  1.79796696E-01   3.68354350E-01
  1.80212885E-01   3.34894538E-01
  1.80629075E-01   3.58086824E-02
  1.81045279E-01   9.88327622E-01
  1.81461468E-01   3.81093025E-01
  1.81877673E-01   1.13123095E+00
  1.82293862E-01   9.06528831E-01
  1.82710066E-01   4.24349427E-01
  1.83126256E-01   2.06956357E-01
  1.83542460E-01   7.41311371E-01
  1.83958650E-01   7.20380604E-01
  1.84374839E-01   3.80006343E-01
  1.84791043E-01   7.84159899E-01
  1.85207233E-01   9.31059241E-01
  1.85623437E-01   3.55834484E-01
  1.86039627E-01   3.00203919E-01
  1.86455831E-01   7.88537860E-01
  1.86872020E-01   8.08856487E-01
  1.87288225E-01   5.79972625E-01
  1.87704414E-01   9.78958130E-01
  1.88120604E-01   2.94064665E+00
  1.88536808E-01   3.82394791E-01
  1.88952997E-01   1.14213943E-01
  1.89369202E-01   4.93979663E-01
  1.89785391E-01   4.33799267E-01
  1.90201595E-01   2.21145010E+00
  1.90617785E-01   3.03259134E-01
  1.91033989E-01   9.79112804E-01
  1.91450179E-01   8.99553716E-01
  1.91866368E-01   5.78916334E-02
  1.92282572E-01   4.35797304E-01
  1.92698762E-01   1.52233064E+00
  1.93114966E-01   9.75324512E-01
  1.93531156E-01   6.18549138E-02
  1.93947360E-01   1.57740915E+00
  1.94363549E-01   1.31952929E+00
  1.94779739E-01   1.70119971E-01
  1.95195943E-01   1.15072548E+00
  1.95612133E-01   2.08870053E+00
  1.96028337E-01   4.07519817E-01
  1.96444526E-01   3.98610113E-03
  1.96860731E-01   8.82904410E-01
  1.97276920E-01   8.10597062E-01
  1.97693124E-01   1.33183643E-01
  1.98109314E-01   2.44354806E-03
  1.98525503E-01   6.65936530E-01
  1.98941708E-01   8.87166336E-02
  1.99357897E-01   1.42702889E+00
  1.99774101E-01   5.22988915E-01
  2.00190291E-01   6.99135125E-01
  2.00606495E-01   1.40929055E+00
  2.01022685E-01   2.03684282E+00
  2.01438889E-01   1.97959859E-02
  2.01855078E-01   2.40815878E-01
  2.02271268E-01   2.52262688E+00
  2.02687472E-01   5.80101907E-01
  2.03103662E-01   3.15124846E+00
  2.03519866E-01   2.07102045E-01
  2.03936055E-01   8.96814689E-02
  2.04352260E-01   3.32899117E+00
  2.04768449E-01   1.09230053E+00
  2.05184653E-01   2.69209236E-01
  2.05600843E-01   6.24880016E-01
  2.06017032E-01   1.60867262E+00
  2.06433237E-01   1.62622070E+00
  2.06849426E-01   5.63861318E-02
  2.07265630E-01   1.08219028E+00
  2.07681820E-01   3.56341362E-01
  2.08098024E-01   8.06336403E-01
  2.08514214E-01   5.58976531E-01
  2.08930418E-01   7.45065734E-02
  2.09346607E-01   1.94573009E+00
  2.09762797E-01   7.57819712E-01
  2.10179001E-01   7.90515184E-01
  2.10595191E-01   3.97322178E-01
  2.11011395E-01   8.66866529E-01
  2.11427584E-01   5.07107556E-01
  2.11843789E-01   3.89677256E-01
  2.12259978E-01   2.20318580E+00
  2.12676182E-01   7.39797890E-01
  2.13092372E-01   1.15271771E+00
  2.13508561E-01   1.11032951E+00
  2.13924766E-01   1.50687897E+00
  2.14340955E-01   1.06895947E+00
  2.14757159E-01   4.85328883E-01
  2.15173349E-01   4.16432977E-01
  2.15589553E-01   1.85348511E-01
  2.16005743E-01   2.22578764E+00
  2.16421947E-01   1.84686267E+00
  2.16838136E-01   2.34928155E+00
  2.17254326E-01   8.84579301E-01
  2.17670530E-01   1.59984320E-01
  2.18086720E-01   3.89818519E-01
  2.18502924E-01   1.40788841E+00
  2.18919113E-01   2.35659027E+00
  2.19335318E-01   2.68982863E+00
  2.19751507E-01   4.34820503E-01
  2.20167711E-01   1.62424743E-01
  2.20583901E-01   9.45251346E-01
  2.21000090E-01   7.34941363E-01
  2.21416295E-01   1.23483491E+00
  2.21832484E-01   1.15761375E+00
  2.22248688E-01   1.64269519E+00
  2.22664878E-01   2.24033332E+00
  2.23081082E-01   1.16348282E-01
  2.23497272E-01   2.82756376E+00
  2.23913476E-01   1.95909411E-01
  2.24329665E-01   4.30851668E-01
  2.24745855E-01   2.70585805E-01
  2.25162059E-01   2.46736693E+00
  2.25578249E-01   7.50216246E-01
  2.25994453E-01   8.03256512E-01
  2.26410642E-01   6.76295757E-01
  2.26826847E-01   6.84905946E-01
  2.27243036E-01   7.02831745E-01
  2.27659240E-01   1.73537910E-01
  2.28075430E-01   9.75699842E-01
  2.28491619E-01   2.30061840E-02
  2.28907824E-01   1.39444208E+00
  2.29324013E-01   4.30106930E-02
  2.29740217E-01   4.18096334E-01
  2.30156407E-01   1.35487989E-01
  2.30572611E-01   1.23447776E+00
  2.30988801E-01   2.96683669E-01
  2.31405005E-01   6.31529808E-01
  2.31821194E-01   8.44186306E-01
  2.32237384E-01   7.34863579E-01
  2.32653588E-01   2.80760199E-01
  2.33069777E-01   5.41336775E-01
  2.33485982E-01   4.42133039E-01
  2.33902171E-01   1.81498337E+00
  2.34318376E-01   1.44128501E+00
  2.34734565E-01   2.69479632E-01
  2.35150754E-01   1.98931623E+00
  2.35566959E-01   1.54261962E-01
  2.35983148E-01   2.84566641E-01
  2.36399353E-01   5.03682137E+00
  2.36815542E-01   2.62875855E-01
  2.37231746E-01   6.01336479E-01
  2.37647936E-01   2.83917165E+00
  2.38064140E-01   8.16511571E-01
  2.38480330E-01   8.69370401E-01
  2.38896519E-01   8.97385716E-01
  2.39312723E-01   7.53857970E-01
  2.39728913E-01   2.43317351E-01
  2.40145117E-01   9.41221118E-01
  2.40561306E-01   8.54333341E-01
  2.40977511E-01   4.27630305E-01
  2.41393700E-01   3.76309037E+00
  2.41809905E-01   7.57483065E-01
  2.42226094E-01   1.66851556E+00
  2.42642283E-01   1.51403308E+00
  2.43058488E-01   3.55918980E+00
  2.43474677E-01   3.35436106E-01
  2.43890882E-01   5.50645232E-01
  2.44307071E-01   1.72138840E-01
  2.44723275E-01   5.07434309E-01
  2.45139465E-01   6.62272215E-01
  2.45555669E-01   6.12512417E-02
  2.45971859E-01   7.02767432E-01
  2.46388048E-01   7.29455829E-01
  2.46804252E-01   7.49340594E-01
  2.47220442E-01   3.10184574E+00
  2.47636646E-01   1.75566173E+00
  2.48052835E-01   2.21585011E+00
  2.48469040E-01   1.62996829E+00
  2.48885229E-01   1.29665568E-01
  2.49301434E-01   9.49149370E-01
  2.49717623E-01   5.80873340E-02
  2.50133812E-01   7.55214036E-01
  2.50550002E-01   4.02165079E+00
  2.50966221E-01   4.47334468E-01
  2.51382411E-01   1.14420474E-01
  2.51798600E-01   2.64261985E+00
  2.52214789E-01   4.73484784E-01
  2.52631009E-01   4.78681624E-01
  2.53047198E-01   6.10729158E-02
  2.53463387E-01   2.06433497E-02
  2.53879577E-01   2.11228752E+00
  2.54295766E-01   3.62802327E-01
  2.54711986E-01   9.07581329E-01
  2.55128175E-01   5.66261172E-01
  2.55544364E-01   1.10470757E-01
  2.55960554E-01   2.05659008E+00
  2.56376773E-01   1.83435488E+00
  2.56792963E-01   9.32446122E-01
  2.57209152E-01   3.80558562E+00
  2.57625341E-01   1.73032075E-01
  2.58041531E-01   2.71873355E-01
  2.58457750E-01   3.98467720E-01
  2.58873940E-01   1.34571922E+00
  2.59290129E-01   8.75714958E-01
  2.59706318E-01   1.22510672E+00
  2.60122538E-01   4.40935254E-01
  2.60538727E-01   4.84253854E-01
  2.60954916E-01   1.20264697E+00
  2.61371106E-01   1.46471560E-01
  2.61787295E-01   7.45818198E-01
  2.62203515E-01   8.64833176E-01
  2.62619704E-01   3.68620783E-01
  2.63035893E-01   5.41919693E-02
  2.63452083E-01   7.91530684E-02
  2.63868302E-01   4.92135286E-02
  2.64284492E-01   1.79161155E+00
  2.64700681E-01   4.64076459E-01
  2.65116870E-01   9.48951393E-02
  2.65533060E-01   7.44699895E-01
  2.65949279E-01   1.27587998E+00
  2.66365469E-01   9.85959247E-02
  2.66781658E-01   1.89524186E+00
  2.67197847E-01   2.91478783E-01
  2.67614067E-01   3.38418871E-01
  2.68030256E-01   3.86765987E-01
  2.68446445E-01   7.20435083E-01
  2.68862635E-01   1.77401572E-01
  2.69278824E-01   2.39924669E-01
  2.69695044E-01   1.69022572E+00
  2.70111233E-01   1.44094229E+00
  2.70527422E-01   4.87825662E-01
  2.70943612E-01   8.07309389E-01
  2.71359831E-01   6.01749420E-01
  2.71776021E-01   4.81718957E-01
  2.72192210E-01   1.87112004E-01
  2.72608399E-01   1.88803577E+00
  2.73024589E-01   2.58625937E+00
  2.73440808E-01   8.95771503E-01
  2.73856997E-01   9.83225778E-02
  2.74273187E-01   5.65057158E-01
  2.74689376E-01   3.45947289E+00
  2.75105596E-01   5.62458158E-01
  2.75521785E-01   1.28022885E+00
  2.75937974E-01   3.08651257E+00
  2.76354164E-01   1.50440729E+00
  2.76770353E-01   1.19537783E+00
  2.77186573E-01   6.13569617E-01
  2.77602762E-01   5.61111808E-01
  2.78018951E-01   2.43565112E-01
  2.78435141E-01   4.97912318E-01
  2.78851360E-01   3.10408503E-01
  2.79267550E-01   8.29795897E-01
  2.79683739E-01   2.66343027E-01
  2.80099928E-01   4.22071457E+00
  2.80516118E-01   5.82394958E-01
  2.80932337E-01   9.57605660E-01
  2.81348526E-01   5.87004721E-01
  2.81764716E-01   8.44215870E-01
  2.82180905E-01   1.40895963E-01
  2.82597125E-01   1.75848141E-01
  2.83013314E-01   8.17392528E-01
  2.83429503E-01   8.48798096E-01
  2.83845693E-01   3.51847935E+00
  2.84261882E-01   7.75505245E-01
  2.84678102E-01   9.96491686E-02
  2.85094291E-01   2.01937437E+00
  2.85510480E-01   3.34402442E-01
  2.85926670E-01   1.25920117E-01
  2.86342889E-01   4.00506198E-01
  2.86759079E-01   1.40143216E-01
  2.87175268E-01   3.63543332E-01
  2.87591457E-01   8.12326074E-02
  2.88007647E-01   1.23216498E+00
  2.88423866E-01   1.14307296E+00
  2.88840055E-01   6.75690711E-01
  2.89256245E-01   3.88143063E-01
  2.89672434E-01   2.86142802E+00
  2.90088654E-01   1.69101804E-01
  2.90504843E-01   2.77144790E+00
  2.90921032E-01   2.53993487E+00
  2.91337222E-01   6.60096884E-01
  2.91753411E-01   4.55291897E-01
  2.92169631E-01   5.24965227E-01
  2.92585820E-01   4.73647892E-01
  2.93002009E-01   4.19963598E-01
  2.93418199E-01   7.66509697E-02
  2.93834418E-01   9.44315135E-01
  2.94250607E-01   1.01220928E-01
  2.94666797E-01   1.79070964E-01
  2.95082986E-01   1.30061245E+00
  2.95499176E-01   8.41560066E-01
  2.95915395E-01   9.65979934E-01
  2.96331584E-01   1.55906987E+00
  2.96747774E-01   9.24956679E-01
  2.97163963E-01   1.66963249E-01
  2.97580183E-01   7.22941197E-03
  2.97996372E-01   5.31694114E-01
  2.98412561E-01   3.77288491E-01
  2.98828751E-01   1.55752850E+00
  2.99244940E-01   6.40760139E-02
  2.99661160E-01   6.07864320E-01
  3.00077349E-01   5.80113567E-02
  3.00493538E-01   1.13284886E-01
  3.00909728E-01   1.33480012E+00
  3.01325917E-01   1.36981666E-01
  3.01742136E-01   1.15948424E-01
  3.02158326E-01   6.96159720E-01
  3.02574515E-01   1.85076213E+00
  3.02990705E-01   5.29831707E-01
  3.03406924E-01   1.15570799E-01
  3.03823113E-01   9.52880025E-01
  3.04239303E-01   1.14967354E-01
  3.04655492E-01   4.60223109E-03
  3.05071682E-01   3.01009798E+00
  3.05487901E-01   1.73772728E+00
  3.05904090E-01   6.44569695E-02
  3.06320280E-01   3.21774483E-01
