1073.786850 0.041759
2591.734240 0.079483
1150.677080 -0.103069
1851.630820 -0.102793
1200.679640 -0.039207
1492.665670 -0.028276
2191.735810 0.094241
2299.756440 0.046483
338.881670 0.147138
1215.781440 0.034241
485.583240 0.036276
493.602650 -0.023586
2243.628200 -0.134586
1906.831520 0.103828
857.760540 -0.228552
1815.795580 0.071552
1252.580250 0.299862
1021.917860 0.000862
1501.642190 -0.124759
2607.790710 -0.107103
347.853530 -0.134138
1884.668760 -0.040138
1126.638870 -0.015241
1968.633380 0.382897
2686.568750 -0.104690
511.537400 -0.070586
408.706370 -0.138828
2251.659850 0.150621
450.690300 -0.127966
1449.763490 0.160207
1208.722240 -0.137759
1567.689840 0.082552
2236.567660 0.157897
296.916960 -0.082000
2224.775750 0.173966
1397.877170 0.049621
2207.794790 -0.161310
1509.671930 -0.065517
1576.654130 -0.009655
2636.575630 0.021172
1117.685550 -0.006828
741.737430 -0.111862
570.508590 -0.153034
2198.834460 0.269103
792.683230 -0.200621
2174.779420 0.089759
1868.644380 0.063103
2642.713900 0.033379
1039.861460 -0.039103
2611.582790 0.186793
339.852570 -0.162276
494.572650 -0.080793
501.648360 -0.248103
1925.726260 0.078276
1193.642160 -0.035655
561.557820 0.005828
1933.749140 0.121103
1526.668110 -0.151724
1234.684570 0.042966
1902.619250 0.130828
537.505240 -0.114069
1653.559390 0.342552
2140.830950 0.075448
1730.919310 0.028138
2227.625030 -0.078034
1611.579120 -0.081897
1628.560510 0.080069
332.787800 -0.148586
596.471690 -0.096621
2335.649090 0.179517
367.696500 -0.003931
1790.832410 -0.044655
401.661730 -0.046138
1168.654070 -0.025034
697.892600 -0.082138
2183.765170 0.010000
1202.619140 -0.090793
2670.565230 0.089897
1217.714840 -0.074207
894.598590 -0.061931
2558.774400 0.269207
1175.735430 0.075276
1467.725570 -0.089931
1791.787010 0.075000
2345.568830 0.094000
2633.782740 0.192483
1551.691680 -0.055172
2301.703040 -0.156000
1390.840760 0.207172
376.675330 0.032069
2261.609180 -0.152310
562.528020 -0.209138
1278.576320 0.143517
1893.680500 -0.030345
1091.784440 -0.385517
799.799190 -0.143655
1227.636150 0.061241
1484.716430 0.010862
1586.606940 -0.111345
1900.762760 0.042172
786.597080 0.046207
2352.657970 0.231345
467.725950 -0.022621
2241.809220 0.107759
426.689040 0.069207
2327.660960 0.037793
1578.593630 0.215069
1166.795180 -0.359000
2604.553040 0.267759
2310.681640 0.025862
373.862950 -0.205414
1253.593250 0.046483
563.489630 -0.106448
2200.777750 0.054655
487.545640 -0.122207
833.777650 -0.230138
1244.632910 0.037000
1381.899650 0.098897
1951.721840 -0.015552
1833.795960 0.230793
1296.524150 0.034138
2319.652840 -0.024034
1935.685240 0.100241
554.536060 -0.071310
878.597710 -0.167103
2354.563280 0.119655
538.499150 -0.098069
588.500430 -0.152345
2184.752060 0.004897
1494.648850 0.115966
2081.921640 -0.101862
2250.793550 -0.079414
2397.494890 0.064000
1970.601890 0.036897
1082.854600 0.236552
512.564700 -0.096759
367.751500 0.059517
1450.786480 -0.013276
2202.685530 -0.206724
1262.579510 0.359655
384.737170 -0.148793
1987.590770 0.238138
1151.729780 -0.109897
331.906900 -0.104414
2056.460680 0.317241
428.608030 -0.014552
1749.854260 -0.091310
1826.742410 -0.224483
1032.863670 -0.192379
1766.836860 0.417379
2038.540840 0.129759
1621.554370 0.243897
825.788070 -0.095690
2302.696940 -0.220172
1142.775640 0.014621
851.735740 -0.187655
845.604830 -0.053138
442.769040 -0.029034
2167.794860 -0.002552
1108.818020 0.059276
1569.674040 -0.120414
2534.784050 0.319931
2270.629330 -0.158483
828.627260 -0.166379
589.473030 0.004103
1909.775610 0.147862
2551.766150 0.261759
1212.595830 -0.132310
1886.662450 -0.081897
1784.774830 -0.124966
1459.770320 0.259241
1125.803780 -0.079517
808.818840 -0.174379
1469.677750 -0.043655
315.890250 0.000379
342.778450 -0.022862
521.556050 -0.054414
1264.491820 -0.080828
1774.876650 0.029207
342.782350 0.077069
341.839160 -0.156448
2561.684280 -0.198345
2645.648390 0.238828
1451.763080 -0.044862
1919.696170 -0.021172
342.787450 0.119310
1075.817040 -0.006000
1263.556410 0.438724
1443.748530 -0.214690
947.514980 -0.114828
1979.606830 -0.097379
1442.808130 0.029931
2320.652750 0.127621
1528.660400 0.168655
1917.817780 0.037828
2193.765400 0.174655
539.496350 -0.059793
870.634280 -0.308138
2389.524430 0.592207
1878.669100 0.005310
2661.700240 0.099448
2229.621910 -0.316034
2238.584440 -0.117414
1503.668780 -0.322207
1596.595960 -0.061828
384.786370 0.042724
2346.608840 -0.092966
1870.659260 0.158759
1511.692120 -0.103414
513.565210 -0.073138
775.833260 0.017034
1153.669760 -0.037966
2483.878260 -0.054310
2031.513890 -0.062069
2584.825500 0.210586
2466.899430 0.085448
2245.669890 -0.093724
2630.584260 -0.186103
1861.706040 -0.410724
1622.552070 -0.150931
2578.698550 0.536862
1927.746150 0.202034
1818.782470 -0.063276
1091.885240 0.092897
2196.618680 0.676276
1553.685570 -0.089828
1892.842100 -0.492517
488.577040 -0.120000
786.694980 0.067448
2014.543660 -0.074862
530.560200 -0.134966
931.510850 -0.218655
1842.845790 0.120379
317.823850 0.169759
1605.578690 -0.055103
2347.570940 0.239690
1943.792030 0.604690
1186.705780 0.177138
1887.660040 -0.299897
436.695570 -0.174897
1220.669440 0.248931
531.508900 -0.404448
349.902510 -0.279310
2552.764940 0.192172
1033.875660 -0.089276
1588.601340 0.131414
2178.704700 0.215862
1086.707780 0.053828
1835.776240 0.184759
802.742770 0.094517
1374.921240 0.039448
759.818090 0.067931
1478.696880 -0.228241
1953.707240 -0.068448
1384.831060 0.109552
2329.656670 0.169966
351.798300 -0.245310
904.636750 0.211103
1809.838720 0.075207
590.481340 -0.815103
514.537210 0.024586
1444.741220 -0.462966
1120.679920 -0.423931
1135.774500 0.299552
2518.813820 0.100414
2664.570840 -0.048966
1237.664080 -0.077276
1084.834990 0.120655
2330.608170 0.218862
1759.845270 -0.028931
762.662160 -0.099724
564.546140 -0.069655
2614.576360 0.020724
1306.539330 0.236793
333.884300 -0.150552
1828.718700 -0.231517
1068.802580 -0.069690
2210.802270 -0.084793
506.532580 0.241103
2645.715290 -0.134345
2230.615410 -0.140966
2049.481430 0.636759
797.576600 0.370793
540.497560 -0.137621
2651.849270 0.238172
1195.698750 -0.116310
1538.628640 0.507241
1921.653170 0.191828
1204.661640 -0.090000
1937.691540 -0.059759
2579.682340 -0.338690
1145.699520 -0.049586
2195.714980 -0.361103
1367.872710 -0.159828
452.765290 -0.111793
351.821500 -0.111034
1656.557710 -0.241897
1998.544540 0.134379
818.810990 -0.440172
1280.610230 0.007966
1272.592070 -0.130414
1128.722260 0.095448
1580.616340 0.777724
1844.771470 -0.045517
1851.847120 0.120621
2226.853040 0.047931
1929.679650 0.271586
2601.859560 -0.003552
2338.648300 -0.002000
2651.860570 0.243000
394.752480 -0.087207
378.714510 -0.109207
1341.937590 0.528483
2133.932360 -0.205966
430.605810 -0.152414
1256.562370 0.230483
377.776320 -0.219414
2535.826850 -0.152448
1093.826130 -0.319690
496.647750 -0.002138
2697.624180 -0.012379
2243.845200 -0.016793
2218.845200 -0.007103
2169.788250 -0.295690
418.819490 -0.042000
2673.569430 -0.063241
1059.868710 0.416483
1571.669240 -0.151862
2648.572080 -0.187690
1786.767630 0.021069
1911.770200 0.502241
1162.703200 0.160207
2562.723670 -0.341966
2214.605740 -0.102379
1496.672930 0.218069
1170.726250 0.023069
1562.714550 -0.204517
2312.726840 0.395241
1981.590240 0.296241
317.887450 0.142172
334.868990 0.154172
1595.736560 -0.396586
2255.652320 0.096310
2144.801840 -0.317862
1101.862770 0.102655
1462.717200 -0.060483
1471.680830 0.027483
1640.551690 0.075621
1945.746040 -0.241414
1939.614440 -0.222448
532.518510 -0.247724
2607.549920 -0.117345
1246.681620 0.084724
2007.542100 -0.013759
1880.653490 0.127483
326.857520 0.067379
1418.855430 0.324586
1888.673630 0.157966
862.715550 -0.364103
1962.731860 0.399690
574.505020 -0.059448
2322.643750 0.097034
2356.607000 -0.218276
1938.678140 -0.029655
2636.802230 0.053069
507.526380 -0.003207
1152.820070 -0.215241
1129.706950 -0.322207
2554.731630 -0.201897
1555.660570 -0.109103
1282.544640 0.214207
2661.810140 0.035483
1096.694710 -0.045897
376.872930 -0.135172
361.779540 0.824724
2203.788220 0.251034
379.705410 -0.111724
2162.751580 -0.028207
1076.886930 0.098690
1148.586100 -0.120276
327.820120 0.041207
2511.815440 0.265724
1615.576340 -0.239414
1864.637410 -0.183345
2519.836120 0.011655
1955.678250 -0.127586
523.581960 0.389103
1197.649250 -0.208103
1973.604000 0.391759
2223.608360 -0.104172
1564.637350 -0.306259
1889.644130 -0.108400
1130.672440 -0.097957
1940.590330 -0.118333
2580.694530 0.016895
1547.660900 0.264765
1894.835790 -0.172333
1898.609670 -0.058615
1111.806590 0.273455
2187.765940 -0.189333
1913.705390 0.085857
1811.817210 -0.126600
780.670720 0.127000
411.797550 0.000000
